State,District,Market,Commodity,Arrival_Date,Min_Price,Max_Price,Modal_Price
Maharashtra,Nashik,Nashik APMC,Tomato,16/02/2026,1841,2161,2001
Maharashtra,Nashik,Nashik APMC,Tomato,17/02/2026,2118,2486,2302
Maharashtra,Nashik,Nashik APMC,Tomato,18/02/2026,2022,2373,2198
Maharashtra,Nashik,Nashik APMC,Tomato,19/02/2026,2068,2427,2247
Maharashtra,Nashik,Nashik APMC,Tomato,20/02/2026,1944,2282,2113
Maharashtra,Nashik,Nashik APMC,Tomato,21/02/2026,2071,2431,2251
Maharashtra,Nashik,Nashik APMC,Tomato,22/02/2026,2096,2461,2278
Maharashtra,Nashik,Nashik APMC,Tomato,23/02/2026,2024,2376,2200
Maharashtra,Nashik,Nashik APMC,Tomato,24/02/2026,2027,2380,2203
Maharashtra,Nashik,Nashik APMC,Tomato,25/02/2026,2033,2387,2210
Maharashtra,Nashik,Nashik APMC,Tomato,26/02/2026,1934,2271,2102
Maharashtra,Nashik,Nashik APMC,Tomato,27/02/2026,2001,2349,2175
Maharashtra,Nagpur,Nagpur APMC,Tomato,01/09/2025,1498,1759,1628
Maharashtra,Nagpur,Nagpur APMC,Tomato,02/09/2025,1543,1811,1677
Maharashtra,Nagpur,Nagpur APMC,Tomato,03/09/2025,1594,1871,1733
Maharashtra,Nagpur,Nagpur APMC,Tomato,04/09/2025,1413,1659,1536
Maharashtra,Nagpur,Nagpur APMC,Tomato,05/09/2025,1492,1752,1622
Maharashtra,Nagpur,Nagpur APMC,Tomato,06/09/2025,1630,1914,1772
Maharashtra,Nagpur,Nagpur APMC,Tomato,07/09/2025,1435,1684,1560
Maharashtra,Nagpur,Nagpur APMC,Tomato,08/09/2025,1426,1674,1550
Maharashtra,Nagpur,Nagpur APMC,Tomato,09/09/2025,1514,1777,1645
Maharashtra,Nagpur,Nagpur APMC,Tomato,10/09/2025,1568,1841,1704
Maharashtra,Nagpur,Nagpur APMC,Tomato,11/09/2025,1494,1754,1624
Maharashtra,Nagpur,Nagpur APMC,Tomato,12/09/2025,1607,1886,1747
Maharashtra,Nagpur,Nagpur APMC,Tomato,13/09/2025,1565,1837,1701
Maharashtra,Nagpur,Nagpur APMC,Tomato,14/09/2025,1562,1834,1698
Maharashtra,Nagpur,Nagpur APMC,Tomato,15/09/2025,1536,1803,1669
Maharashtra,Nagpur,Nagpur APMC,Tomato,16/09/2025,1689,1982,1836
Maharashtra,Nagpur,Nagpur APMC,Tomato,17/09/2025,1467,1723,1595
Maharashtra,Nagpur,Nagpur APMC,Tomato,18/09/2025,1310,1538,1424
Maharashtra,Nagpur,Nagpur APMC,Tomato,19/09/2025,1623,1905,1764
Maharashtra,Nagpur,Nagpur APMC,Tomato,20/09/2025,1443,1694,1568
Maharashtra,Nagpur,Nagpur APMC,Tomato,21/09/2025,1491,1750,1621
Maharashtra,Nagpur,Nagpur APMC,Tomato,22/09/2025,1595,1872,1733
Maharashtra,Nagpur,Nagpur APMC,Tomato,23/09/2025,1341,1574,1458
Maharashtra,Nagpur,Nagpur APMC,Tomato,24/09/2025,1371,1609,1490
Maharashtra,Nagpur,Nagpur APMC,Tomato,25/09/2025,1340,1573,1457
Maharashtra,Nagpur,Nagpur APMC,Tomato,26/09/2025,1410,1655,1532
Maharashtra,Nagpur,Nagpur APMC,Tomato,27/09/2025,1517,1781,1649
Maharashtra,Nagpur,Nagpur APMC,Tomato,28/09/2025,1524,1789,1656
Maharashtra,Nagpur,Nagpur APMC,Tomato,29/09/2025,1502,1763,1633
Maharashtra,Nagpur,Nagpur APMC,Tomato,30/09/2025,1355,1591,1473
Maharashtra,Nagpur,Nagpur APMC,Tomato,01/10/2025,1277,1499,1388
Maharashtra,Nagpur,Nagpur APMC,Tomato,02/10/2025,1483,1741,1612
Maharashtra,Nagpur,Nagpur APMC,Tomato,03/10/2025,1437,1687,1562
Maharashtra,Nagpur,Nagpur APMC,Tomato,04/10/2025,1518,1782,1650
Maharashtra,Nagpur,Nagpur APMC,Tomato,05/10/2025,1540,1807,1674
Maharashtra,Nagpur,Nagpur APMC,Tomato,06/10/2025,1491,1750,1621
Maharashtra,Nagpur,Nagpur APMC,Tomato,07/10/2025,1546,1814,1680
Maharashtra,Nagpur,Nagpur APMC,Tomato,08/10/2025,1500,1761,1630
Maharashtra,Nagpur,Nagpur APMC,Tomato,09/10/2025,1527,1792,1659
Maharashtra,Nagpur,Nagpur APMC,Tomato,10/10/2025,1420,1667,1543
Maharashtra,Nagpur,Nagpur APMC,Tomato,11/10/2025,1466,1721,1594
Maharashtra,Nagpur,Nagpur APMC,Tomato,12/10/2025,1500,1761,1630
Maharashtra,Nagpur,Nagpur APMC,Tomato,13/10/2025,1555,1826,1690
Maharashtra,Nagpur,Nagpur APMC,Tomato,14/10/2025,1451,1703,1577
Maharashtra,Nagpur,Nagpur APMC,Tomato,15/10/2025,1531,1797,1664
Maharashtra,Nagpur,Nagpur APMC,Tomato,16/10/2025,1464,1718,1591
Maharashtra,Nagpur,Nagpur APMC,Tomato,17/10/2025,1478,1735,1606
Maharashtra,Nagpur,Nagpur APMC,Tomato,18/10/2025,1562,1833,1697
Maharashtra,Nagpur,Nagpur APMC,Tomato,19/10/2025,1317,1547,1432
Maharashtra,Nagpur,Nagpur APMC,Tomato,20/10/2025,1379,1619,1499
Maharashtra,Nagpur,Nagpur APMC,Tomato,21/10/2025,1365,1602,1483
Maharashtra,Nagpur,Nagpur APMC,Tomato,22/10/2025,1292,1517,1405
Maharashtra,Nagpur,Nagpur APMC,Tomato,23/10/2025,1438,1688,1563
Maharashtra,Nagpur,Nagpur APMC,Tomato,24/10/2025,1564,1836,1700
Maharashtra,Nagpur,Nagpur APMC,Tomato,25/10/2025,1476,1732,1604
Maharashtra,Nagpur,Nagpur APMC,Tomato,26/10/2025,1519,1784,1652
Maharashtra,Nagpur,Nagpur APMC,Tomato,27/10/2025,1599,1877,1738
Maharashtra,Nagpur,Nagpur APMC,Tomato,28/10/2025,1622,1904,1763
Maharashtra,Nagpur,Nagpur APMC,Tomato,29/10/2025,1502,1763,1633
Maharashtra,Nagpur,Nagpur APMC,Tomato,30/10/2025,1628,1911,1770
Maharashtra,Nagpur,Nagpur APMC,Tomato,31/10/2025,1521,1785,1653
Maharashtra,Nagpur,Nagpur APMC,Tomato,01/11/2025,1442,1693,1567
Maharashtra,Nagpur,Nagpur APMC,Tomato,02/11/2025,1465,1720,1593
Maharashtra,Nagpur,Nagpur APMC,Tomato,03/11/2025,1391,1633,1512
Maharashtra,Nagpur,Nagpur APMC,Tomato,04/11/2025,1445,1696,1570
Maharashtra,Nagpur,Nagpur APMC,Tomato,05/11/2025,1493,1753,1623
Maharashtra,Nagpur,Nagpur APMC,Tomato,06/11/2025,1597,1875,1736
Maharashtra,Nagpur,Nagpur APMC,Tomato,07/11/2025,1679,1971,1825
Maharashtra,Nagpur,Nagpur APMC,Tomato,08/11/2025,1412,1658,1535
Maharashtra,Nagpur,Nagpur APMC,Tomato,09/11/2025,1569,1842,1706
Maharashtra,Nagpur,Nagpur APMC,Tomato,10/11/2025,1448,1699,1574
Maharashtra,Nagpur,Nagpur APMC,Tomato,11/11/2025,1582,1857,1720
Maharashtra,Nagpur,Nagpur APMC,Tomato,12/11/2025,1533,1799,1666
Maharashtra,Nagpur,Nagpur APMC,Tomato,13/11/2025,1388,1629,1508
Maharashtra,Nagpur,Nagpur APMC,Tomato,14/11/2025,1631,1914,1773
Maharashtra,Nagpur,Nagpur APMC,Tomato,15/11/2025,1501,1762,1631
Maharashtra,Nagpur,Nagpur APMC,Tomato,16/11/2025,1510,1773,1641
Maharashtra,Nagpur,Nagpur APMC,Tomato,17/11/2025,1467,1722,1594
Maharashtra,Nagpur,Nagpur APMC,Tomato,18/11/2025,1506,1768,1637
Maharashtra,Nagpur,Nagpur APMC,Tomato,19/11/2025,1603,1882,1743
Maharashtra,Nagpur,Nagpur APMC,Tomato,20/11/2025,1553,1823,1688
Maharashtra,Nagpur,Nagpur APMC,Tomato,21/11/2025,1602,1880,1741
Maharashtra,Nagpur,Nagpur APMC,Tomato,22/11/2025,1608,1888,1748
Maharashtra,Nagpur,Nagpur APMC,Tomato,23/11/2025,1695,1990,1842
Maharashtra,Nagpur,Nagpur APMC,Tomato,24/11/2025,1554,1824,1689
Maharashtra,Nagpur,Nagpur APMC,Tomato,25/11/2025,1459,1713,1586
Maharashtra,Nagpur,Nagpur APMC,Tomato,26/11/2025,1684,1977,1830
Maharashtra,Nagpur,Nagpur APMC,Tomato,27/11/2025,1566,1838,1702
Maharashtra,Nagpur,Nagpur APMC,Tomato,28/11/2025,1695,1990,1843
Maharashtra,Nagpur,Nagpur APMC,Tomato,29/11/2025,1636,1920,1778
Maharashtra,Nagpur,Nagpur APMC,Tomato,30/11/2025,1595,1872,1733
Maharashtra,Nagpur,Nagpur APMC,Tomato,01/12/2025,1640,1926,1783
Maharashtra,Nagpur,Nagpur APMC,Tomato,02/12/2025,1784,2094,1939
Maharashtra,Nagpur,Nagpur APMC,Tomato,03/12/2025,1798,2111,1955
Maharashtra,Nagpur,Nagpur APMC,Tomato,04/12/2025,1628,1911,1769
Maharashtra,Nagpur,Nagpur APMC,Tomato,05/12/2025,1640,1925,1782
Maharashtra,Nagpur,Nagpur APMC,Tomato,06/12/2025,1724,2023,1873
Maharashtra,Nagpur,Nagpur APMC,Tomato,07/12/2025,1561,1832,1696
Maharashtra,Nagpur,Nagpur APMC,Tomato,08/12/2025,1667,1957,1812
Maharashtra,Nagpur,Nagpur APMC,Tomato,09/12/2025,1640,1925,1783
Maharashtra,Nagpur,Nagpur APMC,Tomato,10/12/2025,1674,1965,1819
Maharashtra,Nagpur,Nagpur APMC,Tomato,11/12/2025,1578,1853,1716
Maharashtra,Nagpur,Nagpur APMC,Tomato,12/12/2025,1517,1781,1649
Maharashtra,Nagpur,Nagpur APMC,Tomato,13/12/2025,1479,1736,1608
Maharashtra,Nagpur,Nagpur APMC,Tomato,14/12/2025,1566,1839,1703
Maharashtra,Nagpur,Nagpur APMC,Tomato,15/12/2025,1628,1911,1770
Maharashtra,Nagpur,Nagpur APMC,Tomato,16/12/2025,1647,1933,1790
Maharashtra,Nagpur,Nagpur APMC,Tomato,17/12/2025,1845,2166,2005
Maharashtra,Nagpur,Nagpur APMC,Tomato,18/12/2025,1777,2086,1932
Maharashtra,Nagpur,Nagpur APMC,Tomato,19/12/2025,1602,1880,1741
Maharashtra,Nagpur,Nagpur APMC,Tomato,20/12/2025,1720,2019,1869
Maharashtra,Nagpur,Nagpur APMC,Tomato,21/12/2025,1659,1947,1803
Maharashtra,Nagpur,Nagpur APMC,Tomato,22/12/2025,1674,1965,1819
Maharashtra,Nagpur,Nagpur APMC,Tomato,23/12/2025,1719,2018,1869
Maharashtra,Nagpur,Nagpur APMC,Tomato,24/12/2025,1761,2068,1914
Maharashtra,Nagpur,Nagpur APMC,Tomato,25/12/2025,1682,1975,1829
Maharashtra,Nagpur,Nagpur APMC,Tomato,26/12/2025,1809,2123,1966
Maharashtra,Nagpur,Nagpur APMC,Tomato,27/12/2025,1622,1904,1763
Maharashtra,Nagpur,Nagpur APMC,Tomato,28/12/2025,1726,2026,1876
Maharashtra,Nagpur,Nagpur APMC,Tomato,29/12/2025,1956,2296,2126
Maharashtra,Nagpur,Nagpur APMC,Tomato,30/12/2025,1754,2059,1906
Maharashtra,Nagpur,Nagpur APMC,Tomato,31/12/2025,1863,2187,2025
Maharashtra,Nagpur,Nagpur APMC,Tomato,01/01/2026,1751,2056,1904
Maharashtra,Nagpur,Nagpur APMC,Tomato,02/01/2026,1798,2111,1955
Maharashtra,Nagpur,Nagpur APMC,Tomato,03/01/2026,1747,2051,1899
Maharashtra,Nagpur,Nagpur APMC,Tomato,04/01/2026,1742,2045,1893
Maharashtra,Nagpur,Nagpur APMC,Tomato,05/01/2026,1693,1988,1841
Maharashtra,Nagpur,Nagpur APMC,Tomato,06/01/2026,1803,2117,1960
Maharashtra,Nagpur,Nagpur APMC,Tomato,07/01/2026,1696,1991,1844
Maharashtra,Nagpur,Nagpur APMC,Tomato,08/01/2026,1832,2151,1992
Maharashtra,Nagpur,Nagpur APMC,Tomato,09/01/2026,1873,2199,2036
Maharashtra,Nagpur,Nagpur APMC,Tomato,10/01/2026,1815,2131,1973
Maharashtra,Nagpur,Nagpur APMC,Tomato,11/01/2026,1763,2070,1916
Maharashtra,Nagpur,Nagpur APMC,Tomato,12/01/2026,1832,2150,1991
Maharashtra,Nagpur,Nagpur APMC,Tomato,13/01/2026,1770,2078,1924
Maharashtra,Nagpur,Nagpur APMC,Tomato,14/01/2026,1882,2210,2046
Maharashtra,Nagpur,Nagpur APMC,Tomato,15/01/2026,1646,1932,1789
Maharashtra,Nagpur,Nagpur APMC,Tomato,16/01/2026,1781,2090,1935
Maharashtra,Nagpur,Nagpur APMC,Tomato,17/01/2026,1641,1926,1784
Maharashtra,Nagpur,Nagpur APMC,Tomato,18/01/2026,1688,1982,1835
Maharashtra,Nagpur,Nagpur APMC,Tomato,19/01/2026,1941,2279,2110
Maharashtra,Nagpur,Nagpur APMC,Tomato,20/01/2026,1905,2236,2070
Maharashtra,Nagpur,Nagpur APMC,Tomato,21/01/2026,1768,2076,1922
Maharashtra,Nagpur,Nagpur APMC,Tomato,22/01/2026,1705,2001,1853
Maharashtra,Nagpur,Nagpur APMC,Tomato,23/01/2026,1582,1857,1719
Maharashtra,Nagpur,Nagpur APMC,Tomato,24/01/2026,1796,2109,1952
Maharashtra,Nagpur,Nagpur APMC,Tomato,25/01/2026,2058,2416,2237
Maharashtra,Nagpur,Nagpur APMC,Tomato,26/01/2026,1889,2218,2054
Maharashtra,Nagpur,Nagpur APMC,Tomato,27/01/2026,1807,2121,1964
Maharashtra,Nagpur,Nagpur APMC,Tomato,28/01/2026,1900,2231,2065
Maharashtra,Nagpur,Nagpur APMC,Tomato,29/01/2026,1728,2028,1878
Maharashtra,Nagpur,Nagpur APMC,Tomato,30/01/2026,1842,2162,2002
Maharashtra,Nagpur,Nagpur APMC,Tomato,31/01/2026,1880,2207,2044
Maharashtra,Nagpur,Nagpur APMC,Tomato,01/02/2026,1868,2193,2030
Maharashtra,Nagpur,Nagpur APMC,Tomato,02/02/2026,1948,2287,2117
Maharashtra,Nagpur,Nagpur APMC,Tomato,03/02/2026,1913,2246,2079
Maharashtra,Nagpur,Nagpur APMC,Tomato,04/02/2026,1945,2283,2114
Maharashtra,Nagpur,Nagpur APMC,Tomato,05/02/2026,1830,2149,1990
Maharashtra,Nagpur,Nagpur APMC,Tomato,06/02/2026,1972,2315,2143
Maharashtra,Nagpur,Nagpur APMC,Tomato,07/02/2026,2039,2394,2216
Maharashtra,Nagpur,Nagpur APMC,Tomato,08/02/2026,1817,2133,1975
Maharashtra,Nagpur,Nagpur APMC,Tomato,09/02/2026,1827,2145,1986
Maharashtra,Nagpur,Nagpur APMC,Tomato,10/02/2026,2024,2376,2200
Maharashtra,Nagpur,Nagpur APMC,Tomato,11/02/2026,1895,2224,2059
Maharashtra,Nagpur,Nagpur APMC,Tomato,12/02/2026,2037,2391,2214
Maharashtra,Nagpur,Nagpur APMC,Tomato,13/02/2026,1880,2206,2043
Maharashtra,Nagpur,Nagpur APMC,Tomato,14/02/2026,2048,2404,2226
Maharashtra,Nagpur,Nagpur APMC,Tomato,15/02/2026,1936,2273,2104
Maharashtra,Nagpur,Nagpur APMC,Tomato,16/02/2026,1950,2289,2120
Maharashtra,Nagpur,Nagpur APMC,Tomato,17/02/2026,2067,2426,2246
Maharashtra,Nagpur,Nagpur APMC,Tomato,18/02/2026,1902,2233,2068
Maharashtra,Nagpur,Nagpur APMC,Tomato,19/02/2026,1855,2177,2016
Maharashtra,Nagpur,Nagpur APMC,Tomato,20/02/2026,1900,2231,2066
Maharashtra,Nagpur,Nagpur APMC,Tomato,21/02/2026,1982,2326,2154
Maharashtra,Nagpur,Nagpur APMC,Tomato,22/02/2026,1809,2124,1966
Maharashtra,Nagpur,Nagpur APMC,Tomato,23/02/2026,2003,2352,2177
Maharashtra,Nagpur,Nagpur APMC,Tomato,24/02/2026,1904,2235,2069
Maharashtra,Nagpur,Nagpur APMC,Tomato,25/02/2026,2053,2410,2231
Maharashtra,Nagpur,Nagpur APMC,Tomato,26/02/2026,1747,2051,1899
Maharashtra,Nagpur,Nagpur APMC,Tomato,27/02/2026,1890,2218,2054
Maharashtra,Solapur,Solapur APMC,Tomato,01/09/2025,1326,1556,1441
Maharashtra,Solapur,Solapur APMC,Tomato,02/09/2025,1396,1639,1518
Maharashtra,Solapur,Solapur APMC,Tomato,03/09/2025,1485,1743,1614
Maharashtra,Solapur,Solapur APMC,Tomato,04/09/2025,1447,1699,1573
Maharashtra,Solapur,Solapur APMC,Tomato,05/09/2025,1439,1689,1564
Maharashtra,Solapur,Solapur APMC,Tomato,06/09/2025,1445,1696,1571
Maharashtra,Solapur,Solapur APMC,Tomato,07/09/2025,1474,1730,1602
Maharashtra,Solapur,Solapur APMC,Tomato,08/09/2025,1370,1608,1489
Maharashtra,Solapur,Solapur APMC,Tomato,09/09/2025,1513,1776,1645
Maharashtra,Solapur,Solapur APMC,Tomato,10/09/2025,1508,1770,1639
Maharashtra,Solapur,Solapur APMC,Tomato,11/09/2025,1483,1741,1612
Maharashtra,Solapur,Solapur APMC,Tomato,12/09/2025,1496,1756,1626
Maharashtra,Solapur,Solapur APMC,Tomato,13/09/2025,1473,1729,1601
Maharashtra,Solapur,Solapur APMC,Tomato,14/09/2025,1618,1899,1759
Maharashtra,Solapur,Solapur APMC,Tomato,15/09/2025,1438,1688,1563
Maharashtra,Solapur,Solapur APMC,Tomato,16/09/2025,1418,1665,1541
Maharashtra,Solapur,Solapur APMC,Tomato,17/09/2025,1379,1619,1499
Maharashtra,Solapur,Solapur APMC,Tomato,18/09/2025,1355,1590,1472
Maharashtra,Solapur,Solapur APMC,Tomato,19/09/2025,1336,1568,1452
Maharashtra,Solapur,Solapur APMC,Tomato,20/09/2025,1365,1602,1484
Maharashtra,Solapur,Solapur APMC,Tomato,21/09/2025,1433,1683,1558
Maharashtra,Solapur,Solapur APMC,Tomato,22/09/2025,1467,1722,1594
Maharashtra,Solapur,Solapur APMC,Tomato,23/09/2025,1442,1693,1568
Maharashtra,Solapur,Solapur APMC,Tomato,24/09/2025,1373,1612,1492
Maharashtra,Solapur,Solapur APMC,Tomato,25/09/2025,1513,1776,1645
Maharashtra,Solapur,Solapur APMC,Tomato,26/09/2025,1499,1760,1629
Maharashtra,Solapur,Solapur APMC,Tomato,27/09/2025,1423,1670,1547
Maharashtra,Solapur,Solapur APMC,Tomato,28/09/2025,1381,1621,1501
Maharashtra,Solapur,Solapur APMC,Tomato,29/09/2025,1482,1740,1611
Maharashtra,Solapur,Solapur APMC,Tomato,30/09/2025,1452,1704,1578
Maharashtra,Solapur,Solapur APMC,Tomato,01/10/2025,1313,1542,1428
Maharashtra,Solapur,Solapur APMC,Tomato,02/10/2025,1430,1679,1554
Maharashtra,Solapur,Solapur APMC,Tomato,03/10/2025,1458,1712,1585
Maharashtra,Solapur,Solapur APMC,Tomato,04/10/2025,1360,1597,1478
Maharashtra,Solapur,Solapur APMC,Tomato,05/10/2025,1452,1705,1579
Maharashtra,Solapur,Solapur APMC,Tomato,06/10/2025,1314,1542,1428
Maharashtra,Solapur,Solapur APMC,Tomato,07/10/2025,1550,1820,1685
Maharashtra,Solapur,Solapur APMC,Tomato,08/10/2025,1543,1811,1677
Maharashtra,Solapur,Solapur APMC,Tomato,09/10/2025,1417,1663,1540
Maharashtra,Solapur,Solapur APMC,Tomato,10/10/2025,1470,1725,1597
Maharashtra,Solapur,Solapur APMC,Tomato,11/10/2025,1236,1451,1344
Maharashtra,Solapur,Solapur APMC,Tomato,12/10/2025,1343,1576,1460
Maharashtra,Solapur,Solapur APMC,Tomato,13/10/2025,1417,1663,1540
Maharashtra,Solapur,Solapur APMC,Tomato,14/10/2025,1352,1587,1469
Maharashtra,Solapur,Solapur APMC,Tomato,15/10/2025,1504,1765,1634
Maharashtra,Solapur,Solapur APMC,Tomato,16/10/2025,1613,1894,1753
Maharashtra,Solapur,Solapur APMC,Tomato,17/10/2025,1346,1580,1463
Maharashtra,Solapur,Solapur APMC,Tomato,18/10/2025,1376,1615,1496
Maharashtra,Solapur,Solapur APMC,Tomato,19/10/2025,1468,1723,1596
Maharashtra,Solapur,Solapur APMC,Tomato,20/10/2025,1586,1861,1723
Maharashtra,Solapur,Solapur APMC,Tomato,21/10/2025,1348,1582,1465
Maharashtra,Solapur,Solapur APMC,Tomato,22/10/2025,1474,1730,1602
Maharashtra,Solapur,Solapur APMC,Tomato,23/10/2025,1608,1888,1748
Maharashtra,Solapur,Solapur APMC,Tomato,24/10/2025,1316,1545,1431
Maharashtra,Solapur,Solapur APMC,Tomato,25/10/2025,1349,1584,1467
Maharashtra,Solapur,Solapur APMC,Tomato,26/10/2025,1424,1671,1547
Maharashtra,Solapur,Solapur APMC,Tomato,27/10/2025,1417,1664,1540
Maharashtra,Solapur,Solapur APMC,Tomato,28/10/2025,1532,1798,1665
Maharashtra,Solapur,Solapur APMC,Tomato,29/10/2025,1486,1744,1615
Maharashtra,Solapur,Solapur APMC,Tomato,30/10/2025,1317,1546,1432
Maharashtra,Solapur,Solapur APMC,Tomato,31/10/2025,1513,1776,1644
Maharashtra,Solapur,Solapur APMC,Tomato,01/11/2025,1423,1670,1546
Maharashtra,Solapur,Solapur APMC,Tomato,02/11/2025,1581,1856,1719
Maharashtra,Solapur,Solapur APMC,Tomato,03/11/2025,1423,1671,1547
Maharashtra,Solapur,Solapur APMC,Tomato,04/11/2025,1425,1673,1549
Maharashtra,Solapur,Solapur APMC,Tomato,05/11/2025,1527,1792,1659
Maharashtra,Solapur,Solapur APMC,Tomato,06/11/2025,1548,1817,1683
Maharashtra,Solapur,Solapur APMC,Tomato,07/11/2025,1524,1789,1656
Maharashtra,Solapur,Solapur APMC,Tomato,08/11/2025,1346,1581,1463
Maharashtra,Solapur,Solapur APMC,Tomato,09/11/2025,1537,1804,1670
Maharashtra,Solapur,Solapur APMC,Tomato,10/11/2025,1407,1651,1529
Maharashtra,Solapur,Solapur APMC,Tomato,11/11/2025,1517,1781,1649
Maharashtra,Solapur,Solapur APMC,Tomato,12/11/2025,1380,1620,1500
Maharashtra,Solapur,Solapur APMC,Tomato,13/11/2025,1540,1808,1674
Maharashtra,Solapur,Solapur APMC,Tomato,14/11/2025,1438,1688,1563
Maharashtra,Solapur,Solapur APMC,Tomato,15/11/2025,1400,1644,1522
Maharashtra,Solapur,Solapur APMC,Tomato,16/11/2025,1572,1846,1709
Maharashtra,Solapur,Solapur APMC,Tomato,17/11/2025,1535,1802,1669
Maharashtra,Solapur,Solapur APMC,Tomato,18/11/2025,1466,1721,1594
Maharashtra,Solapur,Solapur APMC,Tomato,19/11/2025,1644,1930,1787
Maharashtra,Solapur,Solapur APMC,Tomato,20/11/2025,1488,1746,1617
Maharashtra,Solapur,Solapur APMC,Tomato,21/11/2025,1531,1797,1664
Maharashtra,Solapur,Solapur APMC,Tomato,22/11/2025,1554,1825,1689
Maharashtra,Solapur,Solapur APMC,Tomato,23/11/2025,1483,1740,1612
Maharashtra,Solapur,Solapur APMC,Tomato,24/11/2025,1578,1853,1715
Maharashtra,Solapur,Solapur APMC,Tomato,25/11/2025,1497,1757,1627
Maharashtra,Solapur,Solapur APMC,Tomato,26/11/2025,1511,1774,1642
Maharashtra,Solapur,Solapur APMC,Tomato,27/11/2025,1664,1954,1809
Maharashtra,Solapur,Solapur APMC,Tomato,28/11/2025,1465,1720,1592
Maharashtra,Solapur,Solapur APMC,Tomato,29/11/2025,1353,1588,1470
Maharashtra,Solapur,Solapur APMC,Tomato,30/11/2025,1696,1991,1844
Maharashtra,Solapur,Solapur APMC,Tomato,01/12/2025,1779,2089,1934
Maharashtra,Solapur,Solapur APMC,Tomato,02/12/2025,1534,1800,1667
Maharashtra,Solapur,Solapur APMC,Tomato,03/12/2025,1408,1653,1531
Maharashtra,Solapur,Solapur APMC,Tomato,04/12/2025,1549,1819,1684
Maharashtra,Solapur,Solapur APMC,Tomato,05/12/2025,1555,1826,1691
Maharashtra,Solapur,Solapur APMC,Tomato,06/12/2025,1567,1840,1704
Maharashtra,Solapur,Solapur APMC,Tomato,07/12/2025,1493,1753,1623
Maharashtra,Solapur,Solapur APMC,Tomato,08/12/2025,1640,1926,1783
Maharashtra,Solapur,Solapur APMC,Tomato,09/12/2025,1640,1925,1782
Maharashtra,Solapur,Solapur APMC,Tomato,10/12/2025,1473,1730,1601
Maharashtra,Solapur,Solapur APMC,Tomato,11/12/2025,1663,1952,1807
Maharashtra,Solapur,Solapur APMC,Tomato,12/12/2025,1781,2091,1936
Maharashtra,Solapur,Solapur APMC,Tomato,13/12/2025,1626,1909,1768
Maharashtra,Solapur,Solapur APMC,Tomato,14/12/2025,1588,1864,1726
Maharashtra,Solapur,Solapur APMC,Tomato,15/12/2025,1608,1888,1748
Maharashtra,Solapur,Solapur APMC,Tomato,16/12/2025,1676,1968,1822
Maharashtra,Solapur,Solapur APMC,Tomato,17/12/2025,1482,1740,1611
Maharashtra,Solapur,Solapur APMC,Tomato,18/12/2025,1647,1933,1790
Maharashtra,Solapur,Solapur APMC,Tomato,19/12/2025,1604,1883,1744
Maharashtra,Solapur,Solapur APMC,Tomato,20/12/2025,1797,2110,1954
Maharashtra,Solapur,Solapur APMC,Tomato,21/12/2025,1631,1915,1773
Maharashtra,Solapur,Solapur APMC,Tomato,22/12/2025,1791,2102,1947
Maharashtra,Solapur,Solapur APMC,Tomato,23/12/2025,1561,1833,1697
Maharashtra,Solapur,Solapur APMC,Tomato,24/12/2025,1708,2005,1857
Maharashtra,Solapur,Solapur APMC,Tomato,25/12/2025,1690,1984,1837
Maharashtra,Solapur,Solapur APMC,Tomato,26/12/2025,1594,1871,1733
Maharashtra,Solapur,Solapur APMC,Tomato,27/12/2025,1687,1980,1833
Maharashtra,Solapur,Solapur APMC,Tomato,28/12/2025,1778,2088,1933
Maharashtra,Solapur,Solapur APMC,Tomato,29/12/2025,1653,1941,1797
Maharashtra,Solapur,Solapur APMC,Tomato,30/12/2025,1542,1810,1676
Maharashtra,Solapur,Solapur APMC,Tomato,31/12/2025,1688,1981,1834
Maharashtra,Solapur,Solapur APMC,Tomato,01/01/2026,1617,1899,1758
Maharashtra,Solapur,Solapur APMC,Tomato,02/01/2026,1669,1959,1814
Maharashtra,Solapur,Solapur APMC,Tomato,03/01/2026,1695,1990,1843
Maharashtra,Solapur,Solapur APMC,Tomato,04/01/2026,1562,1834,1698
Maharashtra,Solapur,Solapur APMC,Tomato,05/01/2026,1574,1848,1711
Maharashtra,Solapur,Solapur APMC,Tomato,06/01/2026,1756,2061,1909
Maharashtra,Solapur,Solapur APMC,Tomato,07/01/2026,1675,1967,1821
Maharashtra,Solapur,Solapur APMC,Tomato,08/01/2026,1507,1769,1638
Maharashtra,Solapur,Solapur APMC,Tomato,09/01/2026,1795,2107,1951
Maharashtra,Solapur,Solapur APMC,Tomato,10/01/2026,1756,2061,1908
Maharashtra,Solapur,Solapur APMC,Tomato,11/01/2026,1677,1968,1822
Maharashtra,Solapur,Solapur APMC,Tomato,12/01/2026,1630,1913,1772
Maharashtra,Solapur,Solapur APMC,Tomato,13/01/2026,1816,2132,1974
Maharashtra,Solapur,Solapur APMC,Tomato,14/01/2026,1779,2089,1934
Maharashtra,Solapur,Solapur APMC,Tomato,15/01/2026,1955,2295,2125
Maharashtra,Solapur,Solapur APMC,Tomato,16/01/2026,1794,2105,1949
Maharashtra,Solapur,Solapur APMC,Tomato,17/01/2026,1795,2107,1951
